14.7876	-621.7194
14.7873	-965.9528
14.7870	-1016.5754
14.7867	-1052.3236
14.7864	-904.0809
14.7861	-996.2015
14.7858	-848.7087
14.7855	-843.3340
14.7851	-757.2131
14.7848	-619.4699
14.7845	-712.5905
14.7842	-1134.4451
14.7839	-1017.9507
14.7836	-1122.5707
14.7833	-1209.6914
14.7830	-967.7033
14.7827	-786.7120
14.7824	-685.4669
14.7821	-928.8303
14.7818	-555.0983
14.7815	-710.8408
14.7812	-1099.3221
14.7809	-1184.8181
14.7806	-899.3318
14.7803	-885.8325
14.7800	-939.2050
14.7797	-843.2096
14.7793	-1123.4462
14.7790	-1016.0764
14.7787	-694.0919
14.7784	-979.8282
14.7781	-936.3303
14.7778	-1058.0746
14.7775	-1162.5696
14.7772	-593.0968
14.7769	-446.7288
14.7766	-453.8535
14.7763	-473.9775
14.7760	-501.8512
14.7757	-798.2122
14.7754	-818.5863
14.7751	-545.0992
14.7748	-731.8404
14.7745	-595.0968
14.7742	-407.9807
14.7739	-526.2252
14.7735	-502.1013
14.7732	-386.1069
14.7729	-836.2107
14.7726	-801.4623
14.7723	-798.5875
14.7720	-533.2250
14.7717	-353.7334
14.7714	-504.3514
14.7711	-513.4760
14.7708	-372.7326
14.7705	-235.2389
14.7702	-772.8389
14.7699	-1135.3220
14.7696	-1076.0748
14.7693	-1186.4447
14.7690	-869.8346
14.7687	-944.9561
14.7684	-941.3313
14.7681	-870.5846
14.7677	-1207.4440
14.7674	-1120.1981
14.7671	-1105.1989
14.7668	-982.4545
14.7665	-1020.2029
14.7662	-322.4851
14.7659	-29.7487
14.7656	-255.6133
14.7653	-353.2338
14.7650	-556.7244
14.7647	-674.0939
14.7644	-749.3406
14.7641	-531.6006
14.7638	-655.9698
14.7635	-929.0825
14.7632	-1123.8235
14.7629	-1146.5725
14.7626	-844.2114
14.7623	-656.4700
14.7619	-785.9642
14.7616	-935.5823
14.7613	-1059.8267
14.7610	-833.9620
14.7607	-687.5937
14.7604	-543.8503
14.7601	-539.2255
14.7598	-677.9692
14.7595	-910.9587
14.7592	-722.7173
14.7589	-443.2299
14.7586	-586.4734
14.7583	-482.4782
14.7580	-631.3465
14.7577	-645.3459
14.7574	-891.5848
14.7571	-903.9594
14.7568	-721.0925
14.7565	-751.3412
14.7561	-502.2274
14.7558	-647.4709
14.7555	-597.2232
14.7552	-757.4661
14.7549	-841.4623
14.7546	-697.9688
14.7543	-689.9692
14.7540	-826.2131
14.7537	-727.5926
14.7534	-523.4767
14.7531	-310.9862
14.7528	-533.4763
14.7525	-791.0898
14.7522	-741.9670
14.7519	-668.4703
14.7516	-719.4681
14.7513	-653.8461
14.7510	-611.3480
14.7507	-952.3329
14.7503	-1084.7021
14.7500	-1125.8253
14.7497	-915.7097
14.7494	-636.0970
14.7491	-485.1037
14.7488	-428.8561
14.7485	-358.6093
14.7482	-446.4804
14.7479	-482.2289
14.7476	-546.9761
14.7473	-398.9825
14.7470	-399.2325
14.7467	-736.7178
14.7464	-799.7151
14.7461	-695.2197
14.7458	-748.3424
14.7455	-727.5933
14.7452	-710.0941
14.7449	-529.9770
14.7445	-619.5981
14.7442	-975.4577
14.7439	-704.5945
14.7436	-744.3428
14.7433	-667.0961
14.7430	-776.3414
14.7427	-861.2128
14.7424	-633.9727
14.7421	-577.3501
14.7418	-581.1000
14.7415	-775.9666
14.7412	-910.4609
14.7409	-567.4756
14.7406	-433.9814
14.7403	-475.3546
14.7400	-741.2183
14.7397	-641.9725
14.7394	-391.7333
14.7391	-391.6083
14.7387	-492.1040
14.7384	-613.5988
14.7381	-600.7244
14.7378	-554.1014
14.7375	-655.3472
14.7372	-725.8442
14.7369	-503.3537
14.7366	-318.6115
14.7363	-511.1034
14.7360	-548.7268
14.7357	-453.2309
14.7354	-587.8502
14.7351	-417.1074
14.7348	-449.3560
14.7345	-813.4658
14.7342	-449.1061
14.7339	-498.6040
14.7336	-499.7290
14.7333	-468.7303
14.7329	-656.8474
14.7326	-262.8640
14.7323	-147.8688
14.7320	-624.4739
14.7317	-823.8406
14.7314	-611.9745
14.7311	-555.6018
14.7308	-301.8625
14.7305	-149.6188
14.7302	-585.2256
14.7299	-818.4660
14.7296	-539.4777
14.7293	-222.7408
14.7290	-438.8568
14.7287	-272.9887
14.7284	-167.1181
14.7281	-398.8585
14.7278	-397.6086
14.7275	-469.7306
14.7271	-639.7236
14.7268	-377.9844
14.7265	-62.4974
14.7262	-499.7295
14.7259	-891.8384
14.7256	-659.9730
14.7253	-308.9874
14.7250	-113.2454
14.7247	-174.7429
14.7244	-460.9812
14.7241	-429.3575
14.7238	-420.6079
14.7235	-558.9772
14.7232	-311.6123
14.7229	-93.3712
14.7226	-320.6120
14.7223	-527.8536
14.7220	-580.2265
14.7217	-748.2197
14.7213	-583.4764
14.7210	-712.9713
14.7207	-733.3454
14.7204	-1050.9576
14.7201	-817.2171
14.7198	-422.9830
14.7195	-196.2421
14.7192	-259.8646
14.7189	-474.8560
14.7186	-148.1191
14.7183	-297.6131
14.7180	-663.0984
14.7177	-447.4821
14.7174	-209.3667
14.7171	-472.4812
14.7168	-338.9865
14.7165	-306.9878
14.7162	-378.4850
14.7159	-264.8645
14.7156	-295.3633
14.7152	-493.7304
14.7149	-539.9786
14.7146	-603.1011
14.7143	-489.7307
14.7140	-338.1117
14.7137	-570.3525
14.7134	-670.9736
14.7131	-982.8364
14.7128	-690.8478
14.7125	-645.2247
14.7122	-351.4862
14.7119	-251.1152
14.7116	-526.2294
14.7113	-572.1026
14.7110	-529.1043
14.7107	-564.2280
14.7104	-591.8519
14.7101	-811.4684
14.7098	-531.7293
14.7094	-874.0910
14.7091	-764.3453
14.7088	-782.9697
14.7085	-665.8492
14.7082	-823.2181
14.7079	-1069.8336
14.7076	-1140.3309
14.7073	-682.4737
14.7070	-418.4838
14.7067	-801.5942
14.7064	-1006.5863
14.7061	-1050.2096
14.7058	-705.7229
14.7055	-725.7222
14.7052	-907.8402
14.7049	-744.3464
14.7046	-844.5927
14.7043	-378.9855
