14.7856	721.0974
14.7853	707.4045
14.7850	501.1981
14.7847	241.6580
14.7844	221.0249
14.7841	385.2773
14.7838	452.5540
14.7835	341.8227
14.7831	153.1231
14.7828	70.6529
14.7825	533.5861
14.7822	360.1425
14.7819	314.0618
14.7816	250.5367
14.7813	237.2814
14.7810	493.0702
14.7807	398.9080
14.7804	488.4435
14.7801	520.9564
14.7798	469.6861
14.7795	493.2579
14.7792	760.4888
14.7789	346.1372
14.7786	422.0423
14.7783	820.5753
14.7780	745.4205
14.7777	793.6898
14.7773	947.1881
14.7770	634.6892
14.7767	438.4239
14.7764	671.6415
14.7761	823.2642
14.7758	677.5814
14.7755	450.6789
14.7752	452.4921
14.7749	740.7941
14.7746	667.2650
14.7743	513.1412
14.7740	470.0617
14.7737	927.8687
14.7734	1073.6765
14.7731	873.9723
14.7728	580.0430
14.7725	638.6288
14.7722	664.5767
14.7719	959.6315
14.7715	832.3309
14.7712	733.7293
14.7709	576.9795
14.7706	355.4539
14.7703	542.6534
14.7700	703.1548
14.7697	385.4034
14.7694	211.0840
14.7691	434.7356
14.7688	419.7296
14.7685	154.2489
14.7682	244.6599
14.7679	296.1805
14.7676	336.3840
14.7673	838.5216
14.7670	729.2906
14.7667	488.9449
14.7664	358.0177
14.7661	652.5101
14.7657	765.1801
14.7654	772.9957
14.7651	637.0665
14.7648	320.0652
14.7645	344.3249
14.7642	451.4301
14.7639	181.1973
14.7636	413.4150
14.7633	638.0046
14.7630	430.2968
14.7627	500.2622
14.7624	453.6812
14.7621	742.4215
14.7618	411.4143
14.7615	310.7491
14.7612	293.6798
14.7609	589.6106
14.7606	656.9500
14.7603	697.6539
14.7599	450.9303
14.7596	265.4186
14.7593	547.4689
14.7590	537.5900
14.7587	572.9792
14.7584	626.6256
14.7581	271.5461
14.7578	117.2344
14.7575	443.1773
14.7572	410.6644
14.7569	670.3934
14.7566	1003.8394
14.7563	773.2471
14.7560	870.9113
14.7557	1073.5549
14.7554	795.3185
14.7551	820.6413
14.7548	471.3764
14.7545	608.6189
14.7541	350.4530
14.7538	505.9528
14.7535	233.9063
14.7532	263.4181
14.7529	605.3052
14.7526	447.6796
14.7523	420.7938
14.7520	604.9302
14.7517	893.3585
14.7514	458.3714
14.7511	161.8149
14.7508	352.8291
14.7505	607.9941
14.7502	690.2147
14.7499	442.3026
14.7496	733.2946
14.7493	602.1169
14.7490	588.3614
14.7487	573.7930
14.7483	484.1946
14.7480	391.9075
14.7477	458.8719
14.7474	653.0751
14.7471	422.2323
14.7468	297.6822
14.7465	354.6426
14.7462	394.9088
14.7459	277.1115
14.7456	357.3938
14.7453	468.5635
14.7450	470.5019
14.7447	507.8919
14.7444	592.8636
14.7441	808.7631
14.7438	808.0754
14.7435	774.3743
14.7432	282.1136
14.7429	490.3851
14.7425	613.8098
14.7422	881.6678
14.7419	857.5956
14.7416	790.0059
14.7413	732.5453
14.7410	841.0891
14.7407	785.3167
14.7404	1067.6180
14.7401	970.0788
14.7398	689.7158
14.7395	547.5334
14.7392	555.7242
14.7389	1080.4985
14.7386	888.7963
14.7383	684.3387
