14.7867	-983.2414
14.7864	-1002.8284
14.7861	-897.9998
14.7858	-816.6974
14.7855	-582.3415
14.7852	-635.3968
14.7849	-762.1573
14.7846	-862.1713
14.7842	-624.6733
14.7839	-635.3813
14.7836	-572.1808
14.7833	-399.2433
14.7830	-470.9163
14.7827	-831.7829
14.7824	-1092.5416
14.7821	-844.1636
14.7818	-645.3079
14.7815	-625.9398
14.7812	-850.6198
14.7809	-743.9465
14.7806	-855.3095
14.7803	-898.5792
14.7800	-1022.2446
14.7797	-852.2145
14.7794	-453.4869
14.7791	-745.4943
14.7788	-1231.3710
14.7784	-730.9722
14.7781	-565.7567
14.7778	-511.9979
14.7775	-485.0013
14.7772	-715.8874
14.7769	-1132.1545
14.7766	-992.5756
14.7763	-780.2605
14.7760	-755.9839
14.7757	-585.2658
14.7754	-554.7989
14.7751	-621.2979
14.7748	-626.4252
14.7745	-795.5803
14.7742	-820.3728
14.7739	-1040.2384
14.7736	-1122.6353
14.7733	-1097.3427
14.7730	-804.6158
14.7726	-521.5809
14.7723	-648.4199
14.7720	-627.6917
14.7717	-400.9480
14.7714	-418.8155
14.7711	-421.8013
14.7708	-428.3355
14.7705	-493.9748
14.7702	-324.0068
14.7699	-323.4441
14.7696	-228.3540
14.7693	-460.4909
14.7690	-582.7966
14.7687	-396.5869
14.7684	-300.2149
14.7681	-552.8769
14.7678	-603.8845
14.7675	-633.4761
14.7672	-464.8525
14.7668	-418.0656
14.7665	-453.1754
14.7662	-418.2532
14.7659	-186.3506
14.7656	158.3691
14.7653	17.2110
14.7650	-390.1467
14.7647	-475.8577
14.7644	-727.9102
14.7641	-882.0900
14.7638	-1062.4224
14.7635	-862.3624
14.7632	-587.8308
14.7629	-745.1370
14.7626	-540.8719
14.7623	-508.7636
14.7620	-653.0013
14.7617	-813.4341
14.7614	-921.7180
14.7610	-1108.7253
14.7607	-889.2188
14.7604	-351.8952
14.7601	-534.9633
14.7598	-758.2216
14.7595	-814.8100
14.7592	-1041.4449
14.7589	-1222.4496
14.7586	-1231.4070
14.7583	-708.9024
14.7580	-350.3790
14.7577	-329.6508
14.7574	-444.3439
14.7571	-497.8685
14.7568	-865.7712
14.7565	-752.7977
14.7562	-778.1531
14.7559	-801.5389
14.7556	-769.9307
14.7552	-386.3957
14.7549	-490.0838
14.7546	-510.1712
14.7543	-685.7517
14.7540	-853.2191
14.7537	-791.9410
14.7534	-624.3018
14.7531	-430.9319
14.7528	-756.2686
14.7525	-516.3149
14.7522	-658.2706
14.7519	-1005.7269
14.7516	-601.8073
14.7513	-274.2821
14.7510	-235.7644
14.7507	-107.2211
14.7504	-265.3249
14.7501	-566.7445
14.7498	-920.6725
14.7494	-467.1676
14.7491	-437.7479
14.7488	-353.3341
14.7485	-557.7405
14.7482	-734.5718
14.7479	-665.6339
14.7476	-699.9153
14.7473	-294.0101
14.7470	-516.4873
14.7467	-433.6681
14.7464	-401.8722
14.7461	-576.0148
14.7458	-806.8084
14.7455	-841.8558
14.7452	-830.3506
14.7449	-960.1135
14.7446	-1032.9751
14.7443	-946.2322
14.7440	-800.4308
14.7436	-788.1596
14.7433	-388.7101
14.7430	31.0142
14.7427	-20.5251
14.7424	-330.8867
14.7421	-220.1638
14.7418	-2.8607
14.7415	-228.4490
14.7412	-406.2496
14.7409	-528.2120
14.7406	-532.7611
14.7403	-782.2042
14.7400	-866.1335
14.7397	-485.5989
14.7394	-382.1918
14.7391	-785.5184
14.7388	-1189.9393
14.7385	-904.4796
14.7382	-562.8690
14.7378	-341.7044
14.7375	-516.5820
14.7372	-553.9744
14.7369	-735.8396
14.7366	-856.4421
14.7363	-994.1932
14.7360	-823.2863
14.7357	-444.7366
14.7354	-318.2720
14.7351	-654.9744
14.7348	-817.1117
14.7345	-396.0893
14.7342	-503.2637
14.7339	-557.0856
14.7336	-878.9062
14.7333	-1080.5619
14.7330	-667.2302
14.7327	-87.8999
14.7324	-419.7096
14.7320	-419.5846
14.7317	-570.4513
14.7314	-851.4094
14.7311	-727.6646
14.7308	-555.8509
14.7305	-294.4487
14.7302	-250.2252
14.7299	-576.8294
14.7296	-715.7219
14.7293	-802.7935
14.7290	-729.9629
14.7287	-778.1102
14.7284	-836.0433
14.7281	-784.9885
14.7278	-670.9982
14.7275	-656.9293
14.7272	-316.0996
14.7269	-444.3152
14.7266	-447.6292
14.7262	-208.7531
14.7259	-135.8130
14.7256	-378.1127
14.7253	-937.3409
14.7250	-787.5840
14.7247	-742.8914
14.7244	-710.0324
14.7241	-675.0005
14.7238	-725.6960
14.7235	-938.3573
14.7232	-762.2131
14.7229	-646.4876
14.7226	-472.4850
14.7223	-659.6812
14.7220	-847.0026
14.7217	-688.0226
14.7214	-962.6345
14.7211	-850.9265
14.7208	-935.8097
14.7205	-925.4455
14.7201	-505.8131
14.7198	-295.3872
14.7195	-123.9014
14.7192	-152.9774
14.7189	-160.5434
14.7186	-366.4048
14.7183	-547.2858
14.7180	-382.8030
14.7177	-352.0231
14.7174	-515.3335
14.7171	-836.5142
14.7168	-573.5325
14.7165	-524.4940
14.7162	-593.8545
14.7159	-776.9085
14.7156	-821.1949
14.7153	-544.0502
14.7150	-376.0813
14.7147	-449.6156
14.7143	-671.6410
14.7140	-854.1793
14.7137	-924.9152
14.7134	-793.1194
14.7131	-725.3224
14.7128	-923.5398
14.7125	-712.8166
14.7122	-916.8649
14.7119	-641.6898
14.7116	-539.0794
14.7113	-313.4431
14.7110	-318.4767
14.7107	-676.5656
14.7104	-761.8085
14.7101	-674.5179
14.7098	-801.5303
14.7095	-955.1021
14.7092	-838.4225
14.7089	-309.5351
14.7085	-654.8526
14.7082	-873.6580
14.7079	-808.8620
14.7076	-379.7867
14.7073	-117.3830
14.7070	-280.1466
14.7067	-324.1046
14.7064	-413.3182
14.7061	-509.2379
14.7058	-779.6769
14.7055	-777.3946
14.7052	-566.5305
14.7049	-608.5500
14.7046	-736.7977
14.7043	-548.6784
14.7040	-306.3152
14.7037	-302.0945
14.7034	-192.6057
14.7031	-603.1103
14.7027	-988.2750
14.7024	-588.3066
14.7021	-419.9935
14.7018	-283.2576
14.7015	-136.2826
14.7012	-382.8667
14.7009	-439.3463
14.7006	-473.2529
14.7003	-595.6540
14.7000	-646.4435
14.6997	-770.6423
14.6994	-935.5791
14.6991	-692.3245
14.6988	-530.6549
14.6985	-537.9865
14.6982	-357.3238
14.6979	-498.3900
14.6976	-950.6646
14.6973	-1225.2151
14.6969	-1167.8759
14.6966	-1015.3669
14.6963	-775.0355
14.6960	-775.6451
14.6957	-491.7152
14.6954	-458.4808
14.6951	-752.8846
14.6948	-1039.9413
14.6945	-937.5652
14.6942	-822.1673
14.6939	-942.7864
14.6936	-749.4613
14.6933	-394.9041
14.6930	-288.2293
14.6927	-271.0807
14.6924	-541.4576
14.6921	-559.5284
14.6918	-208.4730
14.6915	-242.3326
14.6911	-558.7783
14.6908	-445.0530
14.6905	-542.5988
14.6902	-500.8604
14.6899	-97.4989
14.6896	-56.4172
14.6893	-191.2774
14.6890	-546.4916
14.6887	-558.1689
14.6884	-447.6481
14.6881	-776.2562
14.6878	-1066.9084
14.6875	-890.3410
14.6872	-563.1557
14.6869	-520.9174
14.6866	-412.5067
14.6863	-519.8543
14.6860	-497.1247
14.6857	-390.4808
14.6853	-390.3402
14.6850	-252.2908
14.6847	-348.6957
14.6844	-593.1703
14.6841	-514.3205
14.6838	-221.2449
14.6835	-326.8573
14.6832	-370.3152
14.6829	-346.0226
14.6826	-410.1310
14.6823	-819.8243
14.6820	-792.6085
14.6817	-576.4282
14.6814	-820.6375
14.6811	-920.8409
14.6808	-833.8467
14.6805	-600.5181
14.6802	-417.9005
14.6799	-227.7950
14.6795	-101.6886
14.6792	-36.7985
14.6789	-208.4892
14.6786	-346.1950
14.6783	-165.9065
14.6780	-127.6698
14.6777	-404.4413
14.6774	-547.1807
14.6771	-405.5510
14.6768	-292.7009
14.6765	-257.6689
14.6762	-394.2802
14.6759	-140.7386
14.6756	-270.1747
14.6753	-81.4759
14.6750	10.6770
14.6747	-368.0179
14.6744	-138.4562
14.6741	-340.5520
14.6737	-256.1057
14.6734	-230.0463
14.6731	-850.3871
14.6728	-658.9528
14.6725	-503.4259
14.6722	-176.0990
14.6719	-357.2786
14.6716	-467.9719
14.6713	-234.8613
14.6710	-562.5480
14.6707	-534.7535
14.6704	-380.4147
14.6701	-173.8168
14.6698	19.2124
14.6695	-214.4611
14.6692	-100.6257
14.6689	5.6275
14.6686	23.7926
14.6683	-62.1232
14.6679	-149.7743
14.6676	-409.0379
14.6673	-406.3021
14.6670	-551.2930
14.6667	-522.9825
14.6664	-385.8239
14.6661	-464.3923
14.6658	-549.9957
14.6655	-281.4150
14.6652	-184.5876
14.6649	-448.5881
14.6646	-131.5625
14.6643	-25.5434
14.6640	184.6346
14.6637	43.7707
14.6634	-181.9303
14.6631	-275.3026
14.6628	-791.8141
14.6625	-936.0859
